time,Total,dep1,dep16,dep38,dep92,dep1_store1,dep1_store2,dep1_store3,dep1_store4,dep1_store5,dep1_store6,dep1_store7,dep1_store8,dep1_store9,dep1_store10,dep1_store11,dep1_store12,dep1_store13,dep1_store14,dep1_store15,dep1_store16,dep1_store17,dep1_store18,dep1_store19,dep1_store20,dep1_store21,dep1_store22,dep1_store23,dep1_store24,dep1_store25,dep1_store26,dep1_store27,dep1_store28,dep1_store29,dep1_store30,dep1_store31,dep1_store32,dep1_store33,dep1_store34,dep1_store35,dep1_store36,dep1_store37,dep1_store38,dep1_store39,dep1_store40,dep1_store41,dep1_store42,dep1_store43,dep1_store44,dep1_store45,dep16_store1,dep16_store2,dep16_store3,dep16_store4,dep16_store5,dep16_store6,dep16_store7,dep16_store8,dep16_store9,dep16_store10,dep16_store11,dep16_store12,dep16_store13,dep16_store14,dep16_store15,dep16_store16,dep16_store17,dep16_store18,dep16_store19,dep16_store20,dep16_store21,dep16_store22,dep16_store23,dep16_store24,dep16_store25,dep16_store26,dep16_store27,dep16_store28,dep16_store29,dep16_store30,dep16_store31,dep16_store32,dep16_store33,dep16_store34,dep16_store35,dep16_store36,dep16_store37,dep16_store38,dep16_store39,dep16_store40,dep16_store41,dep16_store42,dep16_store43,dep16_store44,dep16_store45,dep38_store1,dep38_store2,dep38_store3,dep38_store4,dep38_store5,dep38_store6,dep38_store7,dep38_store8,dep38_store9,dep38_store10,dep38_store11,dep38_store12,dep38_store13,dep38_store14,dep38_store15,dep38_store16,dep38_store17,dep38_store18,dep38_store19,dep38_store20,dep38_store21,dep38_store22,dep38_store23,dep38_store24,dep38_store25,dep38_store26,dep38_store27,dep38_store28,dep38_store29,dep38_store30,dep38_store31,dep38_store32,dep38_store33,dep38_store34,dep38_store35,dep38_store36,dep38_store37,dep38_store38,dep38_store39,dep38_store40,dep38_store41,dep38_store42,dep38_store43,dep38_store44,dep38_store45,dep92_store1,dep92_store2,dep92_store3,dep92_store4,dep92_store5,dep92_store6,dep92_store7,dep92_store8,dep92_store9,dep92_store10,dep92_store11,dep92_store12,dep92_store13,dep92_store14,dep92_store15,dep92_store16,dep92_store17,dep92_store18,dep92_store19,dep92_store20,dep92_store21,dep92_store22,dep92_store23,dep92_store24,dep92_store25,dep92_store26,dep92_store27,dep92_store28,dep92_store29,dep92_store30,dep92_store31,dep92_store32,dep92_store33,dep92_store34,dep92_store35,dep92_store36,dep92_store37,dep92_store38,dep92_store39,dep92_store40,dep92_store41,dep92_store42,dep92_store43,dep92_store44,dep92_store45
2012-03-16,7939716.92,849715.12,647142.11,2880025.96,3562833.73,22366.88,27320.08,7613.23,34859.57,10612.87,25000.06,11532.05,12939.55,11093.07,34745.1,19199.51,17827.64,50586.96,31485.49,12137.27,10897.38,28341.6,17428.44,19903.53,42525.59,13928.71,23568.82,29453.96,16507.27,21162.08,17737.41,28434.95,19993.88,14332.2,8903.59,17397.16,21657.46,2992.22,20732.67,14458.32,2701.77,8722.29,9013.91,20516.76,18792.84,23455.85,11742.96,7932.81,8382.5,18776.86,44960.02,38449.89,15583.13,25764.83,14726.93,43870.25,7778.34,22528.09,17167.32,42284.11,23893.8,9732.34,20816.95,18305.49,9896.47,3800.36,3552.61,12276.98,22904.51,22984.05,8784.92,11183.96,14383.25,18194.1,12171.49,5888.17,13698.56,8968.07,2352.34,1382.93,10269.45,11275.37,476.71,18284.15,3357.12,321.27,2130.96,799.02,37784.32,8072.52,19170.09,1058.43,2608.67,677.43,12572.34,68900.29,80460.48,87723.94,80676.03,50490.77,72809.46,44914.44,57950.41,74839.15,108028.37,68831.46,66177.86,95564.29,102310.86,46627.07,52752.39,92010.75,71106.78,66516.46,124313.54,36070.02,86576.84,50804.01,63317.15,33979.62,96075.35,39528.02,59872.63,42428.98,64624.9,78534.33,68375.3,22538.58,55186.47,30113.24,17220.01,61201.83,69754.35,54662.8,39148.4,55653.02,39473.4,75726.09,64719.71,61436.11,152800.74,175208.77,8375.7,175034.39,8843.24,112803.56,37599.89,62280.23,14828.78,55981.11,86657.47,28067.76,185618.81,179178.58,18798.33,24706.87,57567.71,59693.69,107755.59,176690.3,25740.44,55305.25,62327.91,113101.76,42368.97,83000.67,143769.51,92827.89,25437.15,50320.37,142325.2,104041.51,36955.0,74107.09,31085.74,41553.55,56627.92,48857.77,118526.13,91549.17,111639.65,93787.42,91226.88,44483.78,53375.48
2012-03-23,7922097.49,904195.89,870885.02,2900676.86,3246339.72,22107.7,29868.82,9390.09,37148.64,11845.17,25688.05,10937.37,14457.19,11993.86,38656.88,20079.16,16119.84,53886.04,36999.06,14334.41,10428.73,30693.06,20747.5,22887.26,43986.9,15362.3,27862.96,33122.93,18391.12,23631.08,17377.57,30708.12,19260.19,16013.81,9579.42,18306.55,21955.95,3081.77,18539.64,14114.56,2753.6,11748.6,8176.6,23136.02,18320.29,24842.6,10930.72,6520.03,8152.21,20051.52,45184.22,39796.37,21077.51,28956.01,15472.25,45985.7,6838.53,23311.47,20759.94,34732.33,26253.75,7457.79,20138.49,35671.23,17143.18,4855.45,5140.4,23010.26,40422.69,46490.15,13554.83,22016.82,32696.21,31378.7,24143.41,17125.18,25741.03,7768.61,5670.34,1405.76,11162.55,15302.58,306.34,21981.3,4552.23,526.5,2019.11,766.56,50503.71,20067.23,24587.86,851.29,1432.2,785.96,25840.99,76834.09,89483.58,83460.01,93213.85,54979.65,85882.89,35772.18,60445.46,81799.78,117989.51,84741.87,60153.83,84784.46,112156.41,42053.19,61539.12,95451.69,64334.78,64339.29,100247.65,45384.37,76712.02,37823.15,62508.2,37476.7,93717.41,41498.55,55453.23,42333.34,62197.93,90110.59,79959.31,13476.77,45420.2,41384.49,22936.93,68604.82,72701.76,54775.14,32035.06,57002.15,50341.27,70699.87,41957.42,54502.89,127013.26,156718.63,8492.62,162949.94,7521.39,95842.64,31351.31,59225.63,15531.65,51859.09,72672.19,26686.32,165498.72,164732.41,17459.89,22694.56,55017.92,53837.85,101148.26,146055.65,25081.96,51037.7,56961.17,100717.0,39817.91,73468.31,130535.15,89395.75,23953.96,54164.05,125577.09,100266.39,32248.66,69319.94,28934.82,34706.97,59191.44,47127.18,115991.77,81202.39,115717.38,80125.26,80545.44,41524.39,46417.71
2012-03-30,8232669.74,1170557.93,919613.5,2944016.09,3198482.22,28952.86,37052.68,12259.62,44590.27,12374.57,29885.35,11485.36,19095.28,14286.63,46922.97,24982.31,20107.28,75620.77,57410.78,18948.46,10826.1,37198.1,31605.09,32452.62,64001.2,18014.22,39198.34,56480.79,24776.88,34180.68,22196.5,42690.36,21791.05,22813.94,10293.88,19119.73,25079.29,3006.39,21984.17,18105.06,2422.21,12148.72,8142.77,27914.12,22137.97,31540.89,10748.33,7115.06,10229.76,28368.52,55275.59,57270.21,15593.84,47829.37,16400.42,54718.58,12441.94,42005.22,32298.06,43301.08,31197.59,9671.18,30627.72,27197.58,10592.05,8017.69,9797.22,16226.8,20954.4,34604.29,11019.58,17763.39,19260.99,20853.97,17012.4,9320.5,22641.93,9306.9,4877.83,2118.15,14354.4,23264.48,378.75,37123.08,5090.56,512.1,2340.14,766.83,55219.14,10386.28,35099.4,1244.02,2825.34,674.61,20137.9,83931.07,87487.47,77858.59,86831.51,60167.08,73276.75,31216.88,57664.13,79946.44,100468.69,72161.08,67661.84,94936.44,101519.5,60271.43,50545.8,86525.0,63540.81,79098.0,113420.78,43226.74,77434.01,37277.64,72880.86,48823.92,125427.86,41304.34,59626.28,43781.03,75314.68,77208.39,59855.0,19784.76,50092.67,36859.35,21444.11,76473.47,75108.11,53457.57,38685.1,49228.34,56783.37,56323.97,50955.34,68129.89,127691.17,152398.87,7630.59,150911.48,7608.36,91530.3,27595.76,52922.24,14403.59,48744.06,68451.67,25855.29,161155.91,171498.91,18236.27,22971.36,53061.95,56895.0,109398.72,160571.5,23412.52,52118.88,60770.58,109437.43,41080.19,79412.98,132657.28,79777.05,24763.88,50728.58,117500.65,94313.82,30174.87,62137.39,28355.02,31611.84,58814.67,44898.05,113436.21,88194.47,111127.82,73262.05,74788.83,39206.02,46968.14
2012-04-06,10561763.68,2492989.92,1025526.1,3081965.27,3961282.39,57592.12,75970.97,18969.05,85839.78,21004.49,57337.73,18774.68,38908.35,27993.33,120131.35,53724.82,44717.36,150715.44,156677.0,50479.15,18765.53,62220.91,75087.56,86840.87,156234.28,27876.08,92020.12,120877.0,70441.97,55915.73,42803.96,97095.89,49766.09,53381.6,13811.17,33221.13,55168.13,5141.65,40367.83,37430.48,3922.93,17336.02,10987.11,65523.35,49727.89,61029.75,17119.9,11008.34,14409.46,68621.57,59512.97,58753.03,21172.22,46766.13,21462.44,70483.95,14532.82,38394.97,39190.81,47202.99,34157.77,8927.03,32942.8,37310.1,12531.09,11175.73,11447.97,18446.14,27288.81,39679.87,11910.65,19786.75,23771.42,20916.25,21150.09,11095.41,26456.0,8486.3,5934.01,1844.62,17873.02,25498.25,421.65,36474.09,4891.01,703.33,2606.51,735.09,56256.39,12631.79,36362.67,1234.37,2900.54,485.05,23721.2,98092.62,74538.14,116958.54,87204.79,75177.91,79062.76,30562.05,72649.25,88582.77,92022.89,80740.01,75359.83,96937.12,100080.09,50791.83,57869.1,94451.51,59500.18,87546.64,129353.62,33937.16,89193.08,48802.21,57067.78,45533.15,122525.41,37519.04,58988.22,49029.85,68240.75,86927.3,73137.1,20016.43,47102.56,34857.92,16363.24,79992.96,89879.86,55470.23,39011.79,53985.89,49895.81,67738.7,55854.61,53412.57,165039.54,185060.6,8436.97,185382.53,8472.44,114341.11,31207.68,66512.83,14997.02,54542.26,88113.75,30835.93,181895.06,224917.94,20285.27,21082.92,52955.17,73845.5,135218.08,209579.58,26269.66,60259.9,80479.9,148783.69,45766.15,109475.72,157113.0,142725.07,30082.74,54216.81,135971.41,112483.43,35195.74,78749.71,34670.46,35517.44,62875.05,60667.46,131111.81,130621.73,135288.66,99998.65,85015.79,40199.34,55020.89
2012-04-13,8800250.81,1508832.27,974225.29,2898806.7,3418386.55,34684.21,56093.13,9961.51,50108.12,13402.45,43074.8,12213.38,25470.87,16226.29,89291.51,38315.05,40885.78,92193.11,76475.58,28008.55,13165.2,32166.18,43725.38,52251.99,62157.93,25744.13,42096.13,45219.84,41351.83,26953.36,25890.8,48312.52,47644.84,29816.32,13311.04,31135.92,38600.98,5133.34,29263.31,20991.99,5175.05,12716.5,9927.6,39344.46,29219.16,40523.01,14916.18,9132.49,9825.02,36715.43,55347.73,49269.1,17489.2,42375.38,17686.1,54265.29,16092.47,32251.81,26790.81,45535.72,30035.9,10002.26,41814.12,32518.94,17373.94,12088.85,17981.61,18650.93,34721.08,27472.66,11259.5,20230.45,20248.87,27601.93,17180.46,11152.06,29587.58,9343.75,7108.11,1553.72,12974.87,27070.65,865.1,32618.49,10035.06,1158.62,2849.87,955.21,52554.91,11437.84,39257.65,1345.52,4528.57,737.89,20804.71,74197.08,89965.85,87369.47,78019.76,65169.11,77057.86,31423.53,56552.41,89372.13,114451.05,65979.14,60765.39,92665.56,104525.64,51048.01,45769.6,95756.29,62631.49,74333.99,112388.33,40777.52,80312.67,48639.44,59858.94,47151.12,95774.98,34642.55,54186.49,50544.51,54277.02,73284.06,74252.6,18397.92,51609.56,45447.03,16237.13,63140.2,78375.4,48697.31,38488.19,52382.28,44345.61,77602.54,53232.12,67707.82,147310.74,170989.18,8710.07,163875.51,8427.65,104240.89,22076.3,66399.75,15898.19,52332.31,91691.9,26304.16,169090.96,164790.03,17110.29,19318.3,45112.01,57920.43,105966.82,170127.5,25554.11,46144.46,61348.66,116931.2,37188.38,80928.63,136713.11,93881.78,24299.6,52103.93,131169.04,100327.81,41542.49,68187.34,29876.35,38618.35,57843.98,49222.54,122693.27,83756.22,118313.33,100319.64,85617.45,39240.73,48871.16
2012-04-20,7934850.72,611916.32,1068190.16,2878236.3,3376507.94,16976.19,22568.57,8131.34,26161.45,8719.73,17250.18,7427.26,10421.16,9234.22,26759.76,14956.38,12963.9,30200.67,18877.13,7866.6,7778.74,14554.92,16663.57,14678.04,24247.26,13236.9,12955.26,23002.88,12308.76,11766.43,13295.64,19779.81,14323.25,9818.1,8410.49,13651.35,17276.79,2843.89,17000.04,12154.9,2353.79,8939.73,6544.07,15054.9,11631.53,16766.67,9012.02,5408.07,6026.3,11917.68,42816.54,43658.78,13614.33,37729.71,14180.84,49190.68,10689.46,27888.57,23442.78,42571.38,26245.76,10603.12,40101.85,48913.71,24273.92,10499.17,17542.1,33414.56,45618.27,36787.28,9206.03,37451.27,41663.63,38780.07,23214.09,28388.13,41925.88,9456.25,14256.23,1523.59,13133.15,24188.5,245.91,30908.39,14341.44,531.03,2126.49,764.45,40420.21,26485.06,33447.06,1088.97,2391.79,828.0,31641.73,74827.84,81844.92,112035.68,78068.98,63679.85,76366.3,33133.46,68696.25,78749.54,111287.62,80833.44,52036.95,87986.93,109502.98,51006.3,51891.54,92063.99,60600.48,70589.52,119610.13,40079.08,75721.73,39931.91,52870.39,37449.47,95091.54,40657.45,48328.83,44022.32,80457.01,91464.8,71663.97,22808.49,42363.71,43003.41,25003.99,67946.5,57452.96,45158.76,33502.57,50848.73,43806.42,64235.36,50099.9,59454.3,135336.32,164123.2,7962.64,169275.52,8127.06,94650.71,22950.81,59441.64,15369.42,52282.06,77825.31,24839.15,181183.91,168230.13,16706.64,19682.95,86675.04,56826.49,101918.4,153580.84,26041.93,48324.25,60781.29,110002.25,40194.47,78905.05,138162.21,88358.68,25169.5,54459.86,133039.87,101439.83,32223.97,71751.17,26849.26,36024.04,60870.66,47560.02,115871.78,88009.12,114776.76,82438.99,86058.55,45233.69,46972.5
2012-04-27,7699304.54,602250.63,1043108.77,2855480.13,3198465.01,16347.6,22414.38,7145.2,26812.03,9415.89,16201.01,6540.72,8981.2,8752.32,25524.15,14431.25,12272.34,30013.78,17954.91,9038.43,6577.89,17227.57,13127.6,14436.08,24562.17,11286.32,12101.15,21895.62,11762.93,13628.88,12799.69,19822.07,13497.09,9833.14,8332.21,12534.69,17814.43,2475.39,15833.49,12062.86,2174.19,9331.54,6774.78,17159.57,12452.04,18064.22,8863.82,5268.09,6664.98,12040.92,41926.36,47384.36,13221.97,45081.51,13010.08,51170.56,22872.15,39537.99,25600.9,45433.34,25293.46,12430.27,65226.89,31117.91,11076.32,18369.24,33864.75,24444.49,24923.88,29075.12,5711.1,26716.29,29562.36,23626.96,14868.17,20697.92,33018.63,11396.5,10082.89,1941.97,13180.06,41094.68,306.95,35310.15,9835.92,702.44,2367.08,1064.96,46232.95,19890.44,49600.57,1072.41,2842.66,937.73,19985.43,66399.89,90356.82,84550.29,81864.68,52160.34,73240.54,24260.02,61463.6,82602.4,87495.58,73147.09,57192.71,89458.34,112532.14,62567.45,43166.35,95595.69,64288.78,78309.49,122192.96,34050.09,69403.27,41667.56,65282.7,39263.49,125394.35,42625.28,63463.18,41278.83,54354.37,94461.38,64046.07,19763.58,46403.58,31575.23,19026.8,73117.23,77359.17,54387.23,35541.1,54947.55,43166.29,56756.98,49385.18,55914.48,125370.93,151824.37,8547.24,148421.24,7847.96,89365.89,20521.34,53524.71,14159.85,48989.59,68260.56,23436.93,161420.41,169755.19,17197.17,16553.94,57554.65,58149.3,112318.2,157177.53,22641.07,48979.66,66991.31,112923.82,41678.87,79701.22,138656.65,75530.99,26351.42,52483.27,116992.98,95925.69,30721.61,64401.88,28988.97,33161.64,58627.97,44297.56,112921.59,90057.27,109316.17,72579.6,73553.79,44180.96,46402.05
2012-05-04,8440041.4,629152.8,1144906.63,3103771.14,3562210.83,17147.44,22711.04,6635.58,27487.23,9319.43,18371.55,5589.62,9787.9,10307.2,25874.89,14384.36,13561.02,32032.4,19005.63,9003.53,7278.91,18800.55,14870.67,14797.66,28416.37,10985.78,11762.65,22351.92,13478.28,12284.97,13009.16,21993.88,16019.35,9997.21,8084.37,13377.32,19113.6,2775.38,16152.23,11752.71,2112.17,9821.31,7022.81,16121.79,13059.21,18506.62,9582.88,5095.17,6947.81,12361.24,43970.7,54561.21,13792.33,48063.39,15843.99,48583.48,25097.7,30333.63,25090.25,49814.1,26404.12,12564.55,51872.01,39234.39,22457.8,21157.34,26375.55,22635.06,51647.77,53403.35,10098.85,29290.37,39155.04,33328.96,30027.38,17471.34,36573.33,14490.64,9874.69,2007.31,13413.28,34733.76,416.35,32582.28,9706.07,308.57,2350.61,984.2,45708.95,19718.6,50364.39,1318.2,2894.5,1006.88,24179.36,90029.42,80841.58,106252.7,83048.71,63010.58,76938.46,30898.02,70695.35,82463.34,105447.09,71872.53,71082.91,100523.86,104595.1,64114.23,49713.27,101629.41,69489.1,75807.51,136536.55,42438.96,100051.87,47488.26,59808.85,42481.72,104334.66,38028.73,52531.22,49040.33,67851.08,97398.99,78938.4,18137.31,54413.61,39131.16,14952.78,72271.1,91894.49,52617.83,47128.18,55010.59,58043.77,67654.08,51256.38,65877.07,140937.93,164192.77,9335.87,164361.79,7894.41,92846.82,22322.63,59742.11,15187.26,51804.37,79266.8,26782.21,168438.89,200789.85,18401.66,19857.15,63486.51,69139.4,117056.08,169894.64,22164.09,56437.63,75405.32,133564.81,40397.66,86376.01,150224.42,132410.24,28169.45,53764.13,124041.22,100922.8,34020.3,70161.0,31606.02,33427.25,57484.73,57025.75,115821.39,115340.08,120098.41,89216.52,78517.95,42782.95,51091.55
2012-05-11,8299110.06,666154.84,1184534.61,2868055.24,3580365.37,18164.2,25661.21,5794.35,30837.99,8470.26,18574.54,6462.63,10161.72,9725.4,27611.94,14541.98,14551.43,36686.32,20761.07,9962.43,7272.77,19697.61,14437.26,16692.11,29777.72,11371.69,13228.82,23508.19,13396.12,12838.89,15265.52,21803.32,14839.76,10984.49,8133.35,15157.26,19703.47,2947.76,16320.15,14037.06,2476.42,9673.49,6882.05,18609.89,14092.87,20789.17,9388.38,6286.9,7315.53,11259.35,38885.33,45366.08,11514.4,32431.7,10700.05,35913.45,26031.27,29388.74,18857.72,47824.81,18151.82,12165.64,55540.19,50337.74,29052.21,28873.72,37836.75,26411.68,62517.8,54817.2,10340.06,31075.96,51942.69,38301.19,40749.68,30839.71,45093.08,11733.75,13584.26,1717.52,11748.4,33244.62,316.33,26217.26,13125.8,477.57,2701.95,800.2,38257.54,30072.3,44652.82,1269.9,2460.45,1295.25,29898.02,70261.48,75275.93,100382.44,75799.1,58189.16,72044.08,30926.26,61643.13,103033.67,101377.26,64936.99,55962.83,96794.19,101300.59,36744.29,54572.87,83333.98,69489.51,77925.77,118403.71,43780.6,77886.62,50797.91,55851.66,47216.82,106062.19,41283.53,62242.21,39994.21,53528.59,80953.19,64632.78,25513.41,39058.04,38041.27,20045.23,72258.71,70615.63,45732.34,41321.2,54800.08,47342.21,67912.52,56879.9,55907.15,143194.31,169818.78,9053.45,164657.58,7847.95,97360.34,21980.28,63946.68,16015.94,51704.65,78910.14,23637.22,176345.99,194034.68,19638.17,20780.32,61328.94,67228.6,120679.43,184633.98,22215.94,55273.07,67901.78,135166.01,42065.48,109733.57,146593.12,92860.95,27737.8,53677.31,132988.4,101803.22,38313.28,68465.54,33350.89,35784.96,56184.6,48201.21,113829.85,104691.97,120369.53,101637.86,84434.69,44258.85,50028.06
2012-05-18,8124327.03,648739.47,1332103.38,2813973.21,3329510.97,18517.79,25982.7,6121.23,28663.44,9179.3,19647.85,6350.38,10317.75,9448.43,26524.64,15274.6,12501.23,35557.46,18372.8,9586.29,7064.99,19234.14,14109.75,15319.99,28049.28,11253.04,11924.36,22781.59,12583.41,13137.72,14273.35,21872.3,14235.18,10797.5,8468.09,14967.12,19862.91,2903.17,16175.24,11499.45,2637.51,9969.4,7084.4,19509.74,12721.6,19369.87,9548.24,5593.44,7332.87,12413.93,37505.0,44772.09,13325.99,33471.91,11951.98,38713.76,28249.76,27913.6,19740.09,43778.36,21982.9,10913.3,64899.33,64166.24,37414.24,33213.46,48926.66,34596.47,73566.58,58584.06,9964.4,39264.17,64008.04,44663.22,41420.33,37352.41,60770.61,10031.42,14997.02,2474.91,13318.44,31158.33,430.46,23442.35,14577.36,938.35,3024.64,1169.67,42757.89,37018.82,46085.32,1300.73,3798.8,1277.74,39172.17,81332.67,84321.52,78697.06,73877.09,56884.13,79995.8,28667.69,60230.74,82741.13,84886.26,58110.5,65454.75,93760.69,109262.33,51240.96,51853.64,87722.65,67548.09,77860.18,105693.96,36772.12,79597.48,45920.51,69802.16,46907.32,103749.08,36334.38,51338.75,45789.12,73509.86,76657.39,70675.23,23199.06,50009.21,37546.29,14407.3,65091.15,65156.76,45147.82,29186.19,48430.33,50769.62,57607.52,48707.48,61519.24,139743.46,167197.03,8411.41,173004.56,7965.65,97841.75,21910.46,59821.35,15404.54,49720.63,77866.5,23220.13,169415.63,163028.98,16982.69,20115.63,55501.52,60095.05,98697.24,161464.1,23648.07,50943.57,63017.21,110384.88,41897.82,82495.41,132612.58,82874.47,26283.39,54128.58,131620.46,97345.87,34299.64,69727.97,29969.31,37038.58,58302.74,42893.37,117034.63,88010.48,110721.27,83776.62,85687.63,41479.81,45908.3
2012-05-25,8301571.42,643725.65,1588675.32,2756526.69,3312643.76,16963.55,23561.25,6715.54,27820.39,9167.85,19755.0,6550.23,9194.11,9693.75,26421.66,13168.18,12166.64,35936.78,19463.54,9442.11,7747.66,21962.14,14232.82,14015.74,26043.19,11468.77,13108.89,23739.98,13440.05,13240.0,14670.9,22611.18,13775.41,10840.52,8342.73,13140.91,20800.93,2930.81,14706.86,11425.46,2103.08,9939.4,7100.15,17652.92,14008.59,20843.06,8276.28,5473.03,7576.15,12487.46,42922.55,53840.9,14542.87,40418.88,12076.16,48014.4,32553.43,34605.54,23040.51,46991.06,29277.18,13914.64,50974.62,78512.77,55328.02,28982.47,34534.57,45285.25,98762.35,93330.45,14259.2,49526.01,87543.94,53847.47,56505.4,49646.87,71467.86,12354.03,20962.99,2155.44,14330.72,31353.92,409.69,29351.88,21088.15,583.09,3200.23,989.28,51182.65,46427.46,46043.18,1268.58,2957.71,1249.2,42061.75,76300.01,74853.99,92124.59,77198.78,66035.54,71947.28,25104.66,59636.12,67106.27,88080.85,66025.31,47174.07,82657.03,107776.34,53713.31,48067.13,91871.89,60189.8,66097.28,114172.03,36369.53,73955.73,51214.5,62952.03,43407.83,100235.49,36352.53,44251.38,41466.74,60687.95,82279.36,65742.43,18304.44,48058.29,33732.36,16371.86,66759.86,74590.3,52892.45,47833.53,52658.29,41125.67,59892.04,51929.03,57330.79,124556.59,157451.13,8332.02,154709.81,7847.06,97676.93,25123.85,55394.55,15589.0,50254.84,69633.47,23884.11,164272.38,180251.98,18756.13,23521.4,60172.41,64497.44,106476.92,153894.9,23352.58,56087.71,69482.83,119002.81,42948.78,85992.45,140338.06,78911.4,27619.11,50793.26,121078.61,101774.74,30419.47,66752.59,30551.19,31757.81,59129.91,44802.64,118795.75,89601.28,125123.12,71335.3,72713.31,44756.34,47225.79
2012-06-01,8158476.64,628090.49,1634627.02,2643747.5300000003,3252011.6,16065.49,23076.47,6755.83,27095.99,9442.66,19260.85,7410.18,9660.86,9445.35,24734.89,13757.16,12293.15,38500.4,18029.87,9752.84,8271.52,18853.47,12420.59,14163.72,26796.68,10154.33,12063.4,21489.43,13113.38,10854.97,13772.78,22312.72,15524.99,9512.91,8236.01,14499.54,17644.11,2526.99,14518.16,11256.0,2344.16,10478.72,6947.87,19040.51,13972.3,20280.67,8240.88,5588.64,7299.46,10629.59,45508.72,51827.41,14580.47,41073.11,13479.48,51046.06,44220.91,38882.21,22852.03,50533.95,28902.88,13813.62,52640.03,93976.96,45038.3,32335.54,34961.9,43015.18,87247.32,83346.55,12989.81,63659.9,76627.67,61916.52,46863.75,43482.32,80531.38,11872.68,23336.71,3397.27,17635.69,37004.9,583.25,30499.89,28914.61,933.4,3863.44,1228.55,53542.24,44743.64,46386.4,1736.15,4344.77,1205.87,48043.58,74849.19,69125.45,84497.85,70703.96,72229.88,69385.19,26268.12,69917.1,66710.95,91539.95,92352.36,62469.64,84392.2,92306.24,62717.99,39327.1,81303.49,59388.99,63368.66,106145.48,32132.55,72037.22,38926.06,52200.86,30745.78,97559.71,34148.09,46037.22,41710.22,49285.78,86874.13,62162.46,20688.21,41263.85,31577.98,16075.14,61890.69,73669.94,48213.73,32593.35,48834.14,39418.55,55002.07,43253.01,48447.0,134206.28,154734.45,8849.62,158895.19,8595.88,97946.52,24478.49,57977.25,16382.54,49268.0,71582.27,23419.81,160737.31,165598.92,18318.7,22431.95,58578.44,60596.65,102868.62,149742.17,21673.28,50768.13,68899.57,113518.23,34648.67,79698.81,130614.99,97207.13,25115.27,50509.02,118431.03,92757.3,30389.01,67519.49,28992.84,30488.56,58370.01,49167.76,117034.72,97372.92,114254.39,73988.3,71477.17,41023.76,42882.18
2012-06-08,8517301.81,667201.63,1227767.19,2859534.65,3762798.34,17666.0,24826.25,7390.4,28423.52,8904.1,19892.47,6971.47,9717.93,9289.55,24653.33,14838.68,14161.4,34815.15,21339.57,10404.5,8514.48,19929.51,15751.15,15614.01,30657.96,10799.12,12389.36,25032.25,14215.49,13837.35,15325.84,22617.55,16711.36,11187.25,8353.5,14786.4,20341.76,2454.73,15440.53,11867.81,2037.6,9522.52,7212.54,17857.56,15690.14,19999.72,8925.04,5415.67,8567.15,12851.96,34785.29,44017.97,13257.37,41217.49,9980.4,42197.36,42819.87,31206.81,20537.01,43931.73,26298.81,12105.09,50175.21,65825.94,29263.08,31783.13,33637.89,28063.55,58937.04,65417.44,8626.58,39470.58,57089.04,32971.84,32671.24,21118.15,50010.92,9369.09,14193.13,1728.84,10619.61,27236.93,340.7,26143.4,17665.68,499.96,2734.54,989.97,42580.47,26899.01,42161.09,1382.2,2863.99,1120.44,31821.31,80344.44,69806.86,91577.88,76209.49,60441.33,70018.84,32032.71,56748.27,83518.05,85888.34,62863.09,68317.29,95349.69,95743.42,44548.08,64310.34,87108.69,59399.89,72975.37,131953.66,38054.81,77281.18,56312.69,58796.68,46861.29,109673.74,34681.35,49879.76,49731.33,62389.58,89799.91,72876.31,18799.53,45750.78,40441.79,19135.44,68402.58,73009.85,45901.38,44745.75,57648.95,43667.72,62399.47,47353.93,56783.12,153676.53,181331.71,9863.18,175156.23,8722.03,106107.67,27381.23,62423.57,16106.02,51041.74,82843.0,26420.0,179696.5,206575.9,20548.9,24214.52,62726.58,72535.61,118265.95,188978.51,23715.06,57812.58,74161.8,141050.76,41441.06,113211.08,149448.85,124223.7,28112.81,53170.48,133442.69,103225.67,39035.57,72551.75,33343.22,37162.44,57898.15,50750.27,123000.61,120537.45,129710.57,102091.86,84140.29,44255.65,50688.59
